Nbins NbandsSolar NbandsIR NR
1000 7 7 5
veff
0.25
refflow reffhigh reffstep
0.1 100.1 0.1
IR band limits
2222.220000 1250.000000 833.333000 710.020000 625.370000 416.667000 166.667000 10.000000
Solar band limits
41666.670000 25000.000000 12500.000000 7651.110000 5370.570000 4030.630000 3087.370000 2222.220000
Qref wavelengths
0.670000 9.300000 12.121212 11.862396 21.598272
2.52654290	0.62856576	0.90509310
0.10278611	0.54009841	0.19124651
1.32381928	0.34947681	0.36805120
1.82126272	0.32395028	0.53113932
1.82431975	0.47763134	0.65536051
2.24861434	0.64063939	0.67363614
2.77270079	0.50150090	0.68662463
1.96721019	0.80474375	0.81170325
4.1 2.58908642 1.68181192 0.78062869 2.90749992 2.03915168
3.29087853	0.86225946	0.73436996
3.08793187	0.80017344	0.75937672
2.93824417	0.91218526	0.73660128
2.80992459	0.91623058	0.75413131
2.68827337	0.92708878	0.77823020
2.58751252	0.83393929	0.82300156
2.52373116	0.62618802	0.90649980
0.11054043	0.55453047	0.19953317
1.36911186	0.35550750	0.37518524
1.85861593	0.32857119	0.53979121
1.87005614	0.48123077	0.66201791
2.30284303	0.64174049	0.67828833
2.79683818	0.50272464	0.69112031
2.00653969	0.80446787	0.81391502
4.2 2.58524730 1.68062490 0.79693389 2.95229117 2.07638473
3.27621015	0.85932274	0.73504989
3.07316753	0.79696715	0.76125780
2.92615623	0.91031300	0.73882300
2.80119249	0.91456769	0.75642159
2.68249255	0.92565823	0.78002773
2.58372828	0.83182144	0.82447612
2.52103279	0.62390360	0.90784802
0.11877163	0.56822672	0.20771897
1.41406682	0.36127762	0.38209902
1.89493162	0.33300048	0.54813344
1.91462399	0.48459758	0.66836050
2.35501433	0.64265041	0.68269965
2.81914725	0.50380469	0.69543032
2.04437995	0.80410730	0.81600887
4.3 2.58156528 1.67914714 0.81285411 2.99403146 2.11239276
3.26153482	0.85641140	0.73580338
3.05895474	0.79384235	0.76317122
2.91465170	0.90846517	0.74102471
2.79287277	0.91292221	0.75865018
2.67696009	0.92423829	0.78176537
2.58009264	0.82974411	0.82590252
2.51844065	0.62170772	0.90914107
0.12749279	0.58120438	0.21578344
1.45863835	0.36679995	0.38880027
1.93022318	0.33724808	0.55617936
1.95801659	0.48774635	0.67440857
2.40514279	0.64338353	0.68688767
2.83973710	0.50475398	0.69956844
2.08077013	0.80366907	0.81799463
4.4 2.57802998 1.67740883 0.82839494 3.03284806 2.14720245
3.24692817	0.85352757	0.73662748
3.04527965	0.79079716	0.76511015
2.90369203	0.90664091	0.74320259
2.78493589	0.91129336	0.76081847
2.67165885	0.92282857	0.78344644
2.57659619	0.82770586	0.82728349
2.51594821	0.61959590	0.91038203
0.13671581	0.59348463	0.22370876
1.50278455	0.37208661	0.39529662
1.96450566	0.34132333	0.56394182
2.00023118	0.49069059	0.68018087
2.45324982	0.64395299	0.69086849
2.85871203	0.50558435	0.70354720
2.11575057	0.80315957	0.81988116
